customer_id,first_name,last_name,email,segment,industry,country,acquisition_channel,created_at,is_active
CUST00798,Dennis,Pace,guzmanjuan@example.net,Consumer,Retail,NL,Organic Search,2025-11-25,True
CUST00799,Briana,Mitchell,michaelbailey@example.org,Consumer,Education,DE,Paid Search,2023-12-19,True
CUST00800,Martin,Wall,tiffanysanders@example.net,Enterprise,Finance,NL,Webinar,2024-11-16,True
CUST00801,Heather,Mccullough,benjamintammy@example.org,SMB,Manufacturing,DE,Email Referral,2023-10-29,False
CUST00802,Lynn,Landry,elijahhiggins@example.net,Enterprise,Manufacturing,UK,Paid Social,2025-05-22,True
CUST00803,Tony,Patterson,jay87@example.org,Enterprise,Retail,FR,Direct,2025-12-21,True
CUST00804,Gary,Lee,hoodjohn@example.org,SMB,Manufacturing,FR,Paid Social,2023-06-20,True
CUST00805,Alexis,Roman,snydersarah@example.org,SMB,Healthcare,US,Direct,2024-06-30,True
CUST00806,Ashley,Webb,wpowell@example.com,Mid-Market,Education,SE,Paid Social,2025-09-27,True
CUST00807,Tiffany,Bernard,mikepruitt@example.org,Enterprise,Education,UK,Organic Search,2026-02-21,False
CUST00808,Edward,Santana,edwardwilliams@example.com,Consumer,Healthcare,UK,Event,2024-12-18,True
CUST00809,Richard,Schneider,amandamartinez@example.net,Enterprise,Finance,FR,Email Referral,2026-04-13,False
CUST00810,Brian,Moore,kylewilliams@example.net,SMB,Finance,SE,Organic Search,2023-07-04,True
CUST00811,Daniel,Harmon,stephaniehayes@example.net,Mid-Market,Technology,CA,Paid Social,2023-08-29,False
CUST00812,Holly,Allen,matthewsnathan@example.com,SMB,Retail,UK,Organic Search,2023-09-19,False
CUST00813,Harry,Myers,jacob78@example.com,Enterprise,Technology,DE,Webinar,2024-01-19,True
CUST00814,Debbie,Simmons,alexa19@example.net,SMB,Finance,SE,Direct,2025-08-12,True
CUST00815,Stephanie,Lewis,lunderwood@example.org,Enterprise,Finance,AU,Paid Search,2024-05-12,True
CUST00816,Paula,Phillips,halltanya@example.net,Consumer,Retail,CA,Event,2023-05-18,True
CUST00817,Michael,Shepherd,bruce84@example.org,Consumer,Retail,DE,Organic Search,2024-03-11,True
CUST00818,Diane,Russo,brownricky@example.net,Enterprise,Healthcare,UK,Email Referral,2023-12-17,False
CUST00819,Timothy,Murphy,nbrown@example.net,Consumer,Manufacturing,SE,Paid Search,2025-12-24,True
CUST00820,Kimberly,Hebert,penaadrienne@example.com,SMB,Manufacturing,US,Event,2023-07-24,True
CUST00821,Dawn,Garcia,robertterry@example.net,Mid-Market,Retail,SE,Organic Search,2023-08-22,False
CUST00822,Michael,Cunningham,gpotts@example.org,Consumer,Technology,UK,Paid Social,2025-09-17,True
CUST00823,Jesse,George,batesronald@example.org,Enterprise,Education,FR,Webinar,2024-05-11,False
CUST00824,Megan,Wise,hancockwilliam@example.net,Enterprise,Retail,FR,Email Referral,2024-04-29,True
CUST00825,William,Pollard,michael75@example.net,Consumer,Healthcare,US,Organic Search,2025-11-17,True
CUST00826,Michelle,Campbell,gli@example.net,Mid-Market,Manufacturing,SE,Event,2026-02-10,True
CUST00827,Tiffany,Young,barbara33@example.com,Mid-Market,Technology,SE,Paid Social,2023-07-22,True
CUST00828,Jessica,Griffith,jillianbaker@example.com,SMB,Technology,FR,Direct,2025-08-29,True
CUST00829,Kristen,Lopez,gpaul@example.org,Consumer,Healthcare,UK,Email Referral,2023-06-01,True
CUST00830,Gary,Ward,lucasmary@example.org,Consumer,Technology,SE,Email Referral,2025-11-10,True
CUST00831,Christopher,Frye,mary00@example.com,Consumer,Education,US,Organic Search,2025-02-01,True
CUST00832,Patricia,Gonzalez,emilyewing@example.com,Enterprise,Manufacturing,US,Event,2024-04-08,True
CUST00833,Alejandra,Cooper,reginald33@example.net,SMB,Manufacturing,FR,Webinar,2023-12-24,True
CUST00834,Aaron,Luna,george68@example.net,SMB,Finance,US,Event,2023-12-01,True
CUST00835,William,Houston,bblack@example.org,Consumer,Finance,SE,Webinar,2026-04-05,True
CUST00836,Jonathan,Jenkins,jessehumphrey@example.net,Consumer,Technology,UK,Event,2025-02-06,True
CUST00837,Mary,Webb,heather40@example.org,Enterprise,Finance,AU,Event,2026-01-25,True
CUST00838,Ann,White,jessicaboyd@example.com,SMB,Manufacturing,AU,Webinar,2024-02-06,True
CUST00839,Zachary,Vasquez,steven83@example.com,Mid-Market,Retail,DE,Event,2025-10-15,True
CUST00840,Gary,Young,mbrooks@example.org,Consumer,Technology,CA,Direct,2023-05-15,True
CUST00841,Lisa,West,richard55@example.org,Enterprise,Retail,FR,Email Referral,2024-11-04,False
CUST00842,Amy,Taylor,davidgreen@example.net,Mid-Market,Education,AU,Organic Search,2025-03-27,True
CUST00843,Bruce,Ortiz,aprilobrien@example.org,Enterprise,Education,UK,Event,2026-02-23,False
CUST00844,Frederick,Stone,glee@example.com,Consumer,Education,DE,Email Referral,2025-08-31,True
CUST00845,Roger,Knight,chelseacooper@example.com,Enterprise,Manufacturing,NL,Event,2026-03-04,True
CUST00846,Mary,Hall,vickie23@example.com,Mid-Market,Education,DE,Webinar,2023-05-28,False
CUST00847,Emma,Perez,kellibarber@example.com,Enterprise,Retail,AU,Direct,2025-02-15,False
CUST00848,Rodney,Green,millerbrian@example.net,Consumer,Manufacturing,FR,Paid Social,2026-04-15,True
CUST00849,Daniel,Terry,coopermichelle@example.net,SMB,Finance,SE,Event,2025-12-24,True
CUST00850,John,Cook,victoria21@example.com,Consumer,Manufacturing,CA,Event,2023-06-20,True
CUST00851,David,Stephenson,amandabrown@example.com,SMB,Education,FR,Paid Search,2026-04-02,True
CUST00852,Stephanie,Thompson,joshualee@example.net,SMB,Education,AU,Webinar,2023-07-16,True
CUST00853,Alan,Fernandez,terryjoseph@example.com,Mid-Market,Manufacturing,AU,Webinar,2024-02-27,True
CUST00854,Anthony,Ramirez,rachel86@example.net,SMB,Manufacturing,SE,Direct,2024-11-19,True
CUST00855,Michael,Ponce,marymartin@example.net,Consumer,Education,CA,Event,2023-11-27,True
CUST00856,Kevin,Webster,andrewgomez@example.com,Enterprise,Manufacturing,UK,Organic Search,2023-06-06,True
CUST00857,Juan,Mitchell,tchen@example.net,Enterprise,Education,US,Paid Search,2024-06-15,True
CUST00858,Danielle,Edwards,smithjames@example.org,Mid-Market,Finance,CA,Paid Search,2024-10-01,False
CUST00859,John,Matthews,medwards@example.com,SMB,Healthcare,US,Paid Social,2025-12-16,False
CUST00860,Kristen,Kidd,maysvincent@example.com,Enterprise,Manufacturing,FR,Webinar,2023-11-25,True
CUST00861,Brandon,Leon,laura29@example.org,Consumer,Healthcare,CA,Webinar,2026-01-24,True
CUST00862,Benjamin,Alvarez,perkinscharles@example.net,Consumer,Retail,NL,Event,2025-09-29,False
CUST00863,Sarah,Rosales,oellis@example.net,SMB,Manufacturing,US,Organic Search,2025-11-15,True
CUST00864,Amy,Dean,harrisondebra@example.com,Mid-Market,Manufacturing,SE,Event,2024-07-21,True
CUST00865,Annette,Jimenez,velliott@example.net,SMB,Manufacturing,FR,Event,2024-06-21,True
CUST00866,Alyssa,Stokes,cheryl28@example.com,Mid-Market,Finance,SE,Paid Search,2025-03-04,False
CUST00867,Stanley,Johnson,jameshartman@example.net,Enterprise,Healthcare,DE,Webinar,2025-02-05,True
CUST00868,James,Mora,tonytorres@example.net,Consumer,Technology,NL,Paid Social,2025-09-24,True
CUST00869,Larry,Miller,jasonsoto@example.com,Mid-Market,Healthcare,CA,Organic Search,2023-10-16,True
CUST00870,Jonathan,Clark,eallen@example.net,Mid-Market,Technology,DE,Paid Social,2026-03-30,True
CUST00871,Joseph,Johnson,alyssalynch@example.com,SMB,Retail,AU,Organic Search,2025-04-01,True
CUST00872,Heidi,Jones,garyburke@example.org,SMB,Manufacturing,FR,Paid Search,2025-05-14,True
CUST00873,Mary,Bryan,dale62@example.com,Mid-Market,Retail,NL,Organic Search,2025-02-10,True
CUST00874,Eric,Villanueva,amorris@example.net,Mid-Market,Education,AU,Paid Social,2024-03-03,True
CUST00875,Frank,Marquez,crystalfarmer@example.net,Mid-Market,Manufacturing,SE,Direct,2026-04-06,False
CUST00876,Melissa,Jones,joel37@example.net,Enterprise,Technology,AU,Email Referral,2023-07-09,True
CUST00877,Marvin,Barrett,kylegonzales@example.net,Mid-Market,Technology,AU,Email Referral,2025-12-06,False
CUST00878,Katie,Armstrong,kelsey11@example.net,Enterprise,Retail,CA,Direct,2025-12-12,True
CUST00879,Vanessa,Glenn,hollowaysierra@example.org,Enterprise,Manufacturing,AU,Direct,2024-10-05,False
CUST00880,Gloria,Anderson,isabellamendez@example.com,Consumer,Retail,US,Paid Social,2024-10-04,False
CUST00881,Crystal,Porter,denisebrandt@example.org,Mid-Market,Finance,UK,Organic Search,2023-05-16,True
CUST00882,Eric,Lloyd,sandra64@example.net,Enterprise,Education,UK,Paid Search,2024-01-16,True
CUST00883,Heather,Moore,williammiller@example.org,Mid-Market,Education,NL,Event,2023-08-02,True
CUST00884,Courtney,Gibbs,jensenjacob@example.net,Consumer,Education,UK,Webinar,2024-06-28,True
CUST00885,Jesse,Lyons,fkane@example.org,Enterprise,Retail,AU,Organic Search,2025-12-03,True
CUST00886,Steven,Adkins,tvillarreal@example.com,Enterprise,Healthcare,CA,Direct,2024-04-01,True
CUST00887,Scott,Mcdowell,lawrence05@example.com,Mid-Market,Finance,NL,Email Referral,2025-08-18,True
CUST00888,Sandra,Jones,gomezmatthew@example.com,Consumer,Retail,AU,Organic Search,2023-11-09,True
CUST00889,Tiffany,Patel,cowanjennifer@example.net,Enterprise,Manufacturing,US,Webinar,2023-09-25,True
CUST00890,Tracy,Meyer,ruizandrea@example.net,Enterprise,Education,US,Webinar,2025-01-11,False
CUST00891,Megan,Martin,kenneth05@example.org,SMB,Manufacturing,UK,Paid Social,2023-04-29,True
CUST00892,Matthew,Tucker,rojastara@example.com,SMB,Manufacturing,UK,Paid Social,2025-02-04,True
CUST00893,Kathryn,Brown,gabriel38@example.org,Consumer,Retail,NL,Event,2024-04-11,True
CUST00894,Travis,Mcclain,jmora@example.net,Consumer,Healthcare,FR,Paid Search,2025-03-25,True
CUST00895,Joshua,Alexander,ataylor@example.net,SMB,Education,DE,Paid Social,2024-06-17,True
CUST00896,Stephanie,Kim,joseph62@example.com,SMB,Technology,DE,Organic Search,2025-10-16,True
CUST00897,Joel,Gould,martinezdana@example.com,Consumer,Manufacturing,UK,Paid Social,2023-06-23,True
CUST00898,Madeline,Torres,mwood@example.org,SMB,Healthcare,NL,Webinar,2023-11-26,False
CUST00899,Joseph,Lambert,grahamcolin@example.org,Mid-Market,Healthcare,DE,Paid Search,2024-12-28,True
CUST00900,Roberto,Brooks,gsantos@example.net,SMB,Healthcare,UK,Paid Search,2024-08-09,True
CUST00901,Erik,Li,marcoschmidt@example.org,Enterprise,Manufacturing,SE,Webinar,2023-10-16,True
CUST00902,Robert,Myers,raymondamber@example.net,SMB,Education,UK,Paid Social,2026-01-23,True
CUST00903,Daniel,Bishop,edwinpalmer@example.com,Consumer,Finance,AU,Paid Search,2025-01-31,True
CUST00904,Eric,Schneider,cynthia79@example.net,Mid-Market,Technology,CA,Direct,2024-03-20,True
CUST00905,Ryan,Davis,nwinters@example.org,Mid-Market,Finance,SE,Email Referral,2025-09-30,True
CUST00906,Patricia,Garcia,walterrobinson@example.com,SMB,Education,DE,Direct,2023-10-08,True
CUST00907,Joseph,Allen,jeffreyunderwood@example.net,SMB,Retail,DE,Organic Search,2023-11-26,True
CUST00908,Aaron,Nixon,joel39@example.com,Mid-Market,Education,NL,Paid Social,2023-11-14,False
CUST00909,Zachary,Hardin,guzmanlauren@example.net,Mid-Market,Education,AU,Email Referral,2024-08-14,True
CUST00910,Cole,Roberts,tracy45@example.com,SMB,Finance,SE,Direct,2025-02-14,True
CUST00911,Angela,Duarte,louisfrey@example.org,Enterprise,Finance,DE,Direct,2023-06-29,True
CUST00912,Jesse,West,vcain@example.com,Enterprise,Education,UK,Organic Search,2024-02-29,False
CUST00913,Regina,Rosario,maxwell11@example.org,Enterprise,Manufacturing,NL,Event,2025-10-23,True
CUST00914,Jose,Rivas,andrew96@example.net,Enterprise,Manufacturing,CA,Direct,2024-12-11,False
CUST00915,James,Powers,isherman@example.com,Consumer,Education,DE,Paid Social,2024-11-16,True
CUST00916,Melissa,Gray,jessica01@example.net,SMB,Healthcare,SE,Direct,2024-07-01,True
CUST00917,Angela,Hunt,simmonsconnor@example.net,Consumer,Finance,US,Webinar,2024-12-25,True
CUST00918,Julia,Snow,wschultz@example.net,Mid-Market,Manufacturing,DE,Email Referral,2023-09-05,True
CUST00919,Jonathan,Miles,avilajane@example.org,Mid-Market,Education,SE,Paid Social,2025-09-27,True
CUST00920,Jonathon,Williams,russellfranklin@example.org,Consumer,Healthcare,UK,Paid Social,2024-10-03,True
CUST00921,David,Collins,tbowen@example.org,Enterprise,Education,FR,Direct,2023-10-13,False
CUST00922,Jennifer,Young,brownmatthew@example.net,SMB,Retail,SE,Email Referral,2024-10-10,False
CUST00923,Gina,Phillips,lisalittle@example.org,Enterprise,Education,AU,Organic Search,2026-03-05,True
CUST00924,Stacy,Russell,anna81@example.org,SMB,Education,CA,Direct,2024-12-22,True
CUST00925,Christina,Chambers,birdstephen@example.org,Mid-Market,Retail,NL,Paid Social,2025-11-23,True
CUST00926,Derrick,Rivera,michael51@example.org,Enterprise,Manufacturing,CA,Email Referral,2023-11-27,False
CUST00927,Bryan,Baldwin,adamsclifford@example.org,Mid-Market,Manufacturing,NL,Paid Social,2024-03-01,False
CUST00928,Nicholas,David,malonejeffrey@example.com,SMB,Retail,SE,Direct,2025-08-24,True
CUST00929,Margaret,Smith,josephdavis@example.com,Mid-Market,Retail,DE,Paid Search,2023-11-02,True
CUST00930,Jennifer,Mitchell,griffinryan@example.net,SMB,Healthcare,DE,Paid Search,2026-04-09,True
CUST00931,Nathaniel,Johnson,colebrian@example.org,Enterprise,Education,FR,Email Referral,2024-01-30,False
CUST00932,Kevin,Sanchez,lbanks@example.org,Enterprise,Retail,SE,Email Referral,2025-05-14,True
CUST00933,Brandon,Weaver,zjenkins@example.com,Mid-Market,Education,NL,Organic Search,2024-06-13,True
CUST00934,Jeremy,Smith,stevenssamuel@example.org,Mid-Market,Manufacturing,DE,Paid Search,2025-02-20,True
CUST00935,Michelle,Elliott,richard55@example.com,Enterprise,Manufacturing,DE,Organic Search,2024-08-14,True
CUST00936,John,Murray,laura39@example.net,Mid-Market,Manufacturing,NL,Direct,2024-01-04,False
CUST00937,Kristen,Hudson,davidrussell@example.com,Enterprise,Education,CA,Organic Search,2025-06-28,True
CUST00938,Daniel,Holt,brockdeanna@example.org,Consumer,Retail,DE,Paid Search,2024-10-12,False
CUST00939,Kyle,Davis,osmith@example.net,Mid-Market,Manufacturing,DE,Direct,2023-06-26,True
CUST00940,Joshua,Cole,adriana52@example.com,SMB,Healthcare,AU,Email Referral,2024-07-31,True
CUST00941,Samuel,King,tiffany35@example.net,Enterprise,Healthcare,NL,Email Referral,2023-08-25,True
CUST00942,John,Daniels,patricia34@example.com,Enterprise,Healthcare,NL,Event,2024-11-16,True
CUST00943,Angela,Martinez,jonescheryl@example.com,Enterprise,Healthcare,SE,Direct,2024-01-18,True
CUST00944,Samantha,Meza,wadeconnie@example.com,Enterprise,Technology,SE,Webinar,2025-03-14,True
CUST00945,Claudia,Davis,wesley77@example.org,Enterprise,Education,NL,Direct,2026-03-25,True
CUST00946,Sandra,Flores,peter05@example.net,Enterprise,Education,NL,Paid Search,2024-12-07,False
CUST00947,Michael,Cobb,loconnor@example.net,Consumer,Retail,AU,Direct,2025-09-23,False
CUST00948,Tony,Wright,robinsondevin@example.net,Enterprise,Retail,DE,Paid Social,2024-06-23,True
CUST00949,Michael,Reese,walkermichelle@example.net,Mid-Market,Technology,CA,Direct,2025-10-19,False
CUST00950,Haley,Wilson,wmorrow@example.com,Consumer,Finance,FR,Organic Search,2025-01-23,True
CUST00951,Robert,Johnson,pwalters@example.org,Enterprise,Manufacturing,UK,Direct,2025-01-29,True
CUST00952,Charles,Fox,kristyosborne@example.org,Mid-Market,Education,AU,Email Referral,2025-02-11,True
CUST00953,Christian,Ward,severett@example.net,Mid-Market,Retail,CA,Paid Social,2023-07-11,False
CUST00954,Melissa,Wilson,ryangill@example.net,Consumer,Manufacturing,AU,Direct,2023-07-14,True
CUST00955,Stephen,Terry,kimberly93@example.org,Consumer,Healthcare,NL,Direct,2025-11-15,True
CUST00956,Marissa,Lawson,david37@example.net,Consumer,Healthcare,AU,Direct,2025-04-26,True
CUST00957,Hannah,Shea,kfoster@example.net,SMB,Finance,AU,Event,2023-07-07,True
CUST00958,Melissa,Wright,davidmorris@example.org,Mid-Market,Education,UK,Webinar,2025-10-01,True
CUST00959,Roger,Keller,donaldmorrow@example.org,Mid-Market,Technology,FR,Direct,2025-01-01,True
CUST00960,Latoya,Olson,princemark@example.org,SMB,Manufacturing,US,Paid Search,2024-12-10,True
CUST00961,Lori,Davis,kevinwilliams@example.org,Enterprise,Technology,DE,Email Referral,2024-11-17,False
CUST00962,Joseph,Fowler,pachecomichelle@example.com,Consumer,Technology,UK,Paid Social,2023-12-01,True
CUST00963,Deborah,Walker,frank80@example.org,Enterprise,Manufacturing,US,Webinar,2023-09-07,True
CUST00964,Kyle,Santiago,martin10@example.org,Consumer,Manufacturing,CA,Webinar,2024-12-08,False
CUST00965,Chelsea,Hernandez,sarahdyer@example.net,Enterprise,Healthcare,SE,Email Referral,2024-05-24,True
CUST00966,Dustin,Pugh,jesus08@example.net,SMB,Healthcare,US,Event,2023-08-02,True
CUST00967,Rachel,Levine,manuel57@example.org,Mid-Market,Manufacturing,DE,Webinar,2024-10-02,True
CUST00968,Jasmine,Adams,ivega@example.com,Mid-Market,Education,US,Paid Search,2025-10-31,True
CUST00969,William,Buchanan,scott13@example.com,SMB,Retail,AU,Webinar,2023-10-29,True
CUST00970,Jeffrey,Johnson,barroncynthia@example.com,Mid-Market,Manufacturing,US,Webinar,2024-07-07,True
CUST00971,Roger,Mckay,ifoley@example.org,Enterprise,Manufacturing,CA,Webinar,2025-08-13,False
CUST00972,Kathryn,Castro,tarathomas@example.com,SMB,Finance,CA,Paid Search,2024-01-07,True
CUST00973,Crystal,Bell,andrew80@example.org,Mid-Market,Retail,NL,Direct,2023-10-02,True
CUST00974,Allison,Taylor,deanday@example.org,Mid-Market,Retail,UK,Direct,2025-10-23,True
CUST00975,Heather,Rice,lcole@example.com,SMB,Finance,UK,Event,2023-07-26,True
CUST00976,Robert,Santiago,paula55@example.com,SMB,Manufacturing,CA,Webinar,2026-02-09,True
CUST00977,Justin,Andrews,jeremybarron@example.com,Consumer,Manufacturing,SE,Event,2024-12-05,True
CUST00978,Thomas,Johnson,luiscasey@example.com,SMB,Retail,SE,Direct,2023-09-02,False
CUST00979,Tammy,Figueroa,jeffreyjohnson@example.net,Consumer,Technology,CA,Organic Search,2026-01-15,True
CUST00980,Cynthia,Rowe,anne39@example.com,Mid-Market,Education,FR,Event,2023-05-01,True
CUST00981,Robert,Turner,barry68@example.com,SMB,Manufacturing,US,Webinar,2023-10-07,False
CUST00982,Kelly,Gibbs,zdougherty@example.net,Mid-Market,Finance,UK,Email Referral,2023-07-26,True
CUST00983,Eugene,Small,matthewcollins@example.net,SMB,Technology,DE,Email Referral,2024-09-11,True
CUST00984,Andrew,Jones,millerstephanie@example.net,Mid-Market,Manufacturing,CA,Paid Search,2023-09-25,False
CUST00985,Adrian,Velez,charles53@example.org,Mid-Market,Retail,FR,Paid Search,2023-12-21,True
CUST00986,Lori,Robinson,kelsey07@example.org,SMB,Healthcare,FR,Paid Search,2023-12-15,False
CUST00987,Olivia,Thompson,lwilliamson@example.com,SMB,Healthcare,UK,Organic Search,2024-07-04,False
CUST00988,Linda,Jensen,wcruz@example.org,Consumer,Manufacturing,US,Event,2024-10-02,False
CUST00989,Lisa,Wiggins,copelandthomas@example.net,Enterprise,Retail,AU,Direct,2025-02-11,True
CUST00990,Jason,Crawford,ramirezvictoria@example.net,SMB,Retail,DE,Event,2024-02-18,False
CUST00991,Karen,Stone,yjimenez@example.org,SMB,Retail,FR,Event,2025-08-15,True
CUST00992,Alison,Carroll,jreed@example.org,Enterprise,Manufacturing,NL,Email Referral,2023-10-03,False
CUST00993,Benjamin,Santiago,beckalexandra@example.com,Enterprise,Manufacturing,AU,Email Referral,2025-03-29,False
CUST00994,Kayla,Reed,christopher22@example.com,Mid-Market,Retail,UK,Webinar,2025-03-05,True
CUST00995,James,Johnson,carljones@example.org,SMB,Education,US,Organic Search,2026-03-05,True
CUST00996,Debra,Walker,richardmunoz@example.net,Consumer,Manufacturing,UK,Paid Social,2024-01-02,True
CUST00997,Brett,Burns,davidshelton@example.org,SMB,Healthcare,CA,Paid Search,2024-08-06,True
CUST00998,Cassie,Johnson,wyatt46@example.net,SMB,Finance,DE,Email Referral,2024-01-12,True
CUST00999,Steven,Bolton,thomasnathan@example.net,Consumer,Education,AU,Paid Social,2026-03-28,False
CUST01000,Marco,Archer,dawnguzman@example.org,SMB,Retail,DE,Direct,2023-05-08,True
CUST01001,Frances,Daniel,derrickkim@example.net,Mid-Market,Technology,CA,Event,2026-02-03,True
CUST01002,Darrell,Le,johnsongloria@example.net,Consumer,Retail,FR,Paid Search,2026-02-01,False
CUST01003,David,Hines,vroberts@example.com,Mid-Market,Retail,US,Paid Search,2023-12-15,True
CUST01004,Stephanie,Campbell,juan90@example.org,Mid-Market,Education,AU,Event,2024-12-12,True
CUST01005,Jennifer,Collins,dennishenderson@example.com,SMB,Manufacturing,US,Email Referral,2025-09-01,True
CUST01006,Tammy,Summers,jodi05@example.org,Mid-Market,Technology,FR,Event,2023-08-03,True
CUST01007,Mark,Ramirez,courtneysmith@example.org,Enterprise,Retail,AU,Paid Social,2025-03-14,True
CUST01008,Bryan,Phelps,kayla51@example.net,SMB,Finance,US,Email Referral,2023-05-05,True
CUST01009,Michael,Robbins,amberball@example.net,Mid-Market,Manufacturing,DE,Event,2023-06-29,True
CUST01010,Edward,Frazier,hmay@example.net,SMB,Education,SE,Event,2023-12-07,True
CUST01011,Aaron,Jenkins,fordsarah@example.com,Enterprise,Retail,CA,Email Referral,2024-01-31,True
CUST01012,Sarah,Watkins,cynthia19@example.com,Mid-Market,Healthcare,AU,Email Referral,2023-05-12,True
CUST01013,Emily,Goodwin,thomas99@example.com,Consumer,Technology,UK,Paid Search,2026-01-30,True
CUST01014,Jared,Carroll,lucasjessica@example.org,SMB,Finance,CA,Webinar,2025-04-08,True
CUST01015,Stephen,Smith,denisewright@example.com,Consumer,Finance,SE,Event,2023-12-20,False
CUST01016,Krystal,Ward,frederick74@example.com,SMB,Education,SE,Email Referral,2026-01-31,True
CUST01017,Austin,Parker,adamspaul@example.net,Enterprise,Healthcare,FR,Webinar,2023-08-09,True
CUST01018,Bobby,Shaw,osmith@example.com,Enterprise,Healthcare,DE,Email Referral,2026-03-06,True
CUST01019,Cheryl,Hart,johngaines@example.com,Enterprise,Retail,US,Organic Search,2026-02-14,True
CUST01020,Matthew,Morgan,martinezmegan@example.net,Enterprise,Technology,CA,Direct,2023-05-13,True
CUST01021,Joseph,Cline,julia88@example.net,Consumer,Finance,FR,Paid Search,2025-05-24,True
CUST01022,Kimberly,Torres,shannonsmith@example.com,Consumer,Education,DE,Paid Search,2026-03-31,True
CUST01023,Gary,Perez,grantjohn@example.com,Mid-Market,Technology,US,Webinar,2023-05-21,True
CUST01024,Kimberly,Boyd,clarkemily@example.com,SMB,Retail,SE,Event,2023-06-29,True
CUST01025,James,Calderon,jaimesanchez@example.org,SMB,Manufacturing,SE,Paid Search,2023-07-29,False
CUST01026,John,Wallace,williamking@example.net,Mid-Market,Manufacturing,SE,Webinar,2024-11-14,True
CUST01027,Kimberly,Murray,xbrown@example.org,Consumer,Manufacturing,CA,Paid Social,2024-04-16,True
CUST01028,Mark,Kirk,wfloyd@example.com,Mid-Market,Technology,SE,Paid Social,2026-03-13,True
CUST01029,Sarah,Esparza,dhill@example.org,SMB,Healthcare,CA,Organic Search,2024-06-12,True
CUST01030,Ashley,Hatfield,burkeisaac@example.org,Mid-Market,Finance,CA,Email Referral,2026-03-08,True
CUST01031,Dale,Rivera,james70@example.net,Consumer,Retail,CA,Organic Search,2026-03-18,True
CUST01032,Hannah,Ortiz,brandon36@example.org,SMB,Manufacturing,FR,Event,2025-10-20,True
CUST01033,Charles,Flores,imartin@example.com,SMB,Healthcare,NL,Direct,2023-12-18,True
CUST01034,Lisa,Acosta,crystal74@example.com,Mid-Market,Healthcare,NL,Event,2025-03-19,True
CUST01035,Marissa,Vincent,camerondouglas@example.com,SMB,Technology,NL,Webinar,2024-03-06,True
CUST01036,Dennis,Miller,alex54@example.net,SMB,Finance,CA,Email Referral,2024-07-27,True
CUST01037,Kelly,Arnold,aprilwoods@example.com,Enterprise,Healthcare,DE,Paid Social,2025-01-25,True
CUST01038,Alejandra,Johnson,wellsjeffrey@example.net,Consumer,Manufacturing,SE,Paid Social,2026-03-03,True
CUST01039,Brittany,Mason,lawrencelisa@example.net,Consumer,Healthcare,AU,Organic Search,2025-04-04,True
CUST01040,Edwin,Ramsey,carlos47@example.org,Enterprise,Healthcare,UK,Paid Social,2024-11-13,True
CUST01041,Kimberly,Pearson,rebecca97@example.com,Consumer,Education,US,Paid Search,2023-12-26,True
CUST01042,Christopher,Richards,amandalyons@example.com,Enterprise,Retail,FR,Paid Social,2023-10-21,True
CUST01043,Mallory,Mcguire,michaelthompson@example.com,Consumer,Finance,SE,Webinar,2023-04-26,True
CUST01044,Charles,Gonzalez,jimmy21@example.com,SMB,Technology,DE,Organic Search,2025-11-22,True
CUST01045,Juan,Lawson,pamelamckenzie@example.org,Consumer,Technology,SE,Paid Search,2023-07-26,True
CUST01046,Cathy,Prince,christine26@example.com,SMB,Retail,US,Organic Search,2026-03-21,False
CUST01047,Amy,Randall,dalton40@example.com,Mid-Market,Retail,SE,Paid Search,2025-04-18,True
CUST01048,Matthew,Sanchez,jason87@example.net,Enterprise,Healthcare,SE,Webinar,2024-05-26,True
CUST01049,Matthew,Lee,douglas31@example.com,Mid-Market,Retail,NL,Webinar,2025-07-14,False
CUST01050,Rebecca,Ross,zmoore@example.com,SMB,Healthcare,US,Webinar,2024-08-26,False
CUST01051,John,Collins,wchan@example.net,Enterprise,Finance,SE,Webinar,2023-06-17,True
CUST01052,Gregory,Flores,jason30@example.com,SMB,Technology,FR,Organic Search,2024-02-21,True
CUST01053,Damon,Horne,sarahsanchez@example.net,Consumer,Finance,US,Paid Search,2024-02-07,True
CUST01054,Sarah,Weeks,kyle21@example.net,Enterprise,Retail,FR,Organic Search,2024-03-31,False
CUST01055,Joanne,Morales,mcmahonmarie@example.net,Consumer,Education,DE,Paid Social,2025-03-18,True
CUST01056,Jason,Lambert,ellenstephenson@example.com,Mid-Market,Healthcare,SE,Organic Search,2026-02-01,True
CUST01057,Rachel,Kidd,jaclynsanchez@example.com,SMB,Education,US,Organic Search,2023-06-22,True
CUST01058,Christopher,Cobb,rbruce@example.net,Mid-Market,Education,UK,Paid Search,2023-10-21,True
CUST01059,Rebecca,Flores,forbeskevin@example.net,SMB,Manufacturing,AU,Event,2023-12-08,False
CUST01060,Troy,Hawkins,michaelnguyen@example.net,Mid-Market,Technology,NL,Paid Social,2023-05-06,True
CUST01061,Daniel,Clayton,sara37@example.net,SMB,Technology,SE,Webinar,2025-12-04,True
CUST01062,Tim,Simmons,ronald29@example.com,SMB,Manufacturing,SE,Paid Search,2023-06-19,True
CUST01063,Christopher,Potter,sarajackson@example.org,SMB,Finance,SE,Paid Social,2025-06-30,False
